id	file	line	kind	voice	source	translation
noel10_001.dsf:234	noel10_001.dsf	234	narration		　その向こうには先への道を封じた隔壁。完全に閉ざされ切って、ガソリンの臭いだけが充満している。	在那对面是封死前路的隔壁。已完全彻底封闭，唯有汽油的气味充斥其中。
noel10_001.dsf:239	noel10_001.dsf	239	dialogue	vfnoel10_001noe003	「くっ……！」	「咕……！」
noel10_001.dsf:243	noel10_001.dsf	243	narration		　こんなところで足止めを食うわけにはいかない。	绝不能在这种地方被阻挡脚步。
noel10_001.dsf:247	noel10_001.dsf	247	narration		　車のドアが開く。	车门打开。
noel10_001.dsf:251	noel10_001.dsf	251	narration		　足を止めず、そのまま真正面からアタックを仕掛ける。	步伐不停，就这样从正对面发起突击。
noel10_001.dsf:256	noel10_001.dsf	256	dialogue	vfnoel10_001noe004	「邪魔をするなら、殺す！」	「谁敢挡路，就杀谁！」
noel10_001.dsf:260	noel10_001.dsf	260	narration		　この道をふさぐならば許さない。	若要封锁这条去路，绝不宽恕。
noel10_001.dsf:264	noel10_001.dsf	264	narration		　グルヴェイグ。	古尔薇格。
noel10_001.dsf:268	noel10_001.dsf	268	narration		　レギンレイブ。	莱金雷夫。
noel10_001.dsf:272	noel10_001.dsf	272	narration		　貴子の杖。	贵子的杖。
noel10_001.dsf:276	noel10_001.dsf	276	narration		　用宗のニューナンブ。	用宗的新南部。
noel10_001.dsf:280	noel10_001.dsf	280	narration		　今はない。どこにもない。だけど――ノエルには爪と牙がある。	现在没有。哪里都没有。但是——诺艾尔还有爪子与獠牙。
noel10_001.dsf:284	noel10_001.dsf	284	narration		　この爪と牙がグルヴェイグであり、レギンレイブであり、貴子の杖であり、用宗のニューナンブ。	这双爪与牙，就是古尔薇格，就是莱金雷夫，就是贵子的杖，就是用宗的新南部。
noel10_001.dsf:288	noel10_001.dsf	288	narration		　戦うための、生きるための、翼。	为了战斗的、为了生存的，翅膀。
noel10_001.dsf:292	noel10_001.dsf	292	narration		　獣化しているのかいないのか、もはや自分でもわからない。	是否处于兽化之中，连她自己也已分不清了。
noel10_001.dsf:296	noel10_001.dsf	296	narration		　ただ感じるのだ。	只是能够感受到。
noel10_001.dsf:300	noel10_001.dsf	300	narration		　飛べる。	能飞起来。
noel10_001.dsf:304	noel10_001.dsf	304	narration		　翼ならある――	只要有翅膀在——
noel10_001.dsf:309	noel10_001.dsf	309	dialogue	vfnoel10_001aoi000	「……おまえ……」	「……你……」
noel10_001.dsf:313	noel10_001.dsf	313	narration		　車から優雅な足取りで下りてきた獲物。	从车里以优雅脚步走下的猎物。
noel10_001.dsf:317	noel10_001.dsf	317	narration		　まっすぐに対峙し、黄金の女神が顔を上げる。	笔直地对峙，黄金的女神抬起脸来。
noel10_001.dsf:322	noel10_001.dsf	322	dialogue	vfnoel10_001noe005	「うああああああ――――っ！」	「呜啊啊啊啊啊啊——！」
noel10_001.dsf:326	noel10_001.dsf	326	narration		　一気に飛び掛った。	一口气扑了上去。
noel10_001.dsf:330	noel10_001.dsf	330	narration		　獲物は、暗闇を照らす星みたいな光。	猎物，是如照亮黑暗的星辰般的光彩。
noel10_001.dsf:337	noel10_001.dsf	337	narration		　だがしかし。	然而。
noel10_001.dsf:341	noel10_001.dsf	341	narration		　一瞬だ。	只是一瞬。
noel10_001.dsf:345	noel10_001.dsf	345	narration		　車上で対峙したときと同じ、一瞬。	与在车顶上对峙时一样，一瞬。
noel10_001.dsf:349	noel10_001.dsf	349	narration		　一瞬の、戦慄き。	一瞬的，战栗。
noel10_001.dsf:353	noel10_001.dsf	353	narration		　跳んだノエルを見上げ、まっすぐに貫くみたいな女の眼差し。	仰望着跃起的诺艾尔，如要直穿透刺般的女人的目光。
noel10_001.dsf:357	noel10_001.dsf	357	narration		　二つの眼球が放つ、強烈な光。	两只眼球散发出的强烈光芒。
noel10_001.dsf:361	noel10_001.dsf	361	narration		　この光――	这光芒——
noel10_001.dsf:365	noel10_001.dsf	365	narration		　誰？	是谁？
noel10_001.dsf:369	noel10_001.dsf	369	narration		　知ってる？	认识吗？
noel10_001.dsf:373	noel10_001.dsf	373	narration		　私、この女を？	我，认识这个女人？
noel10_001.dsf:377	noel10_001.dsf	377	narration		　女の瞳は、オーロラの空みたいな色。	女人的瞳孔，是如极光天空般的色彩。
noel10_001.dsf:381	noel10_001.dsf	381	narration		　それしか目に入らなかった。	眼中除了那个什么也看不到。
noel10_001.dsf:385	noel10_001.dsf	385	narration		　静かに揺れる眼差ししか。	唯有那静静摇曳的目光。
noel10_001.dsf:389	noel10_001.dsf	389	narration		　それだけしか――車から一斉に突き出した何本もの腕も、こちらを向くいくつもの拳銃も、撃ち込まれた弾丸も、今は。	仅有那个——从车里一齐伸出的数条手臂也好，指向这边的数把手枪也罢，射入的子弹也罢，现在。
noel10_001.dsf:393	noel10_001.dsf	393	narration		　今は、その瞳だけ――	现在，唯有那双瞳孔——
noel10_001.dsf:398	noel10_001.dsf	398	dialogue	vfnoel10_001aoi001	「ニナ……っ！」	「妮娜……！」
noel10_001.dsf:405	noel10_001.dsf	405	narration		　名を呼ぶ、遠い声。	呼唤着名字的、遥远的声音。
noel10_001.dsf:409	noel10_001.dsf	409	narration		　心臓を鷲掴みにするみたいな、その声。	仿佛要把心脏死死攥住般的，那声音。
noel10_001.dsf:413	noel10_001.dsf	413	narration		　切り裂くための爪が、一瞬宙で止まった――声を聞いたからじゃない、弾丸の雨が阻んだのだ。	用于撕裂的爪子，在空中一瞬间停滞了——并不是因为听到了声音，而是弹雨阻挡了她。
noel10_001.dsf:417	noel10_001.dsf	417	narration		　仕留めることができず、着地。	没能将对方击杀，落在了地上。
noel10_001.dsf:421	noel10_001.dsf	421	narration		　だが足はしかしまともに立たず、ノエルはそのまま膝を突く。	然而双脚根本无法好端端地站立，诺艾尔就那样单膝跪倒。
noel10_001.dsf:425	noel10_001.dsf	425	narration		　頭がくらくらする。なんだこれはと思う。	头晕目眩。她想，这是什么。
noel10_001.dsf:429	noel10_001.dsf	429	narration		　なんだこれは。	这是什么。
noel10_001.dsf:433	noel10_001.dsf	433	narration		　なんだ、なんなんだ、一体なにが起きている。	什么，到底是什么，究竟发生了什么。
noel10_001.dsf:437	noel10_001.dsf	437	narration		　溢れ出すのは身体の苦痛。	喷涌而出的是肉体的痛苦。
noel10_001.dsf:441	noel10_001.dsf	441	narration		　それから、もっと、深いところから――あの、二つの、目玉が――抉り出す、みたいな。	而后，是从更深的地方——那两只眼珠——仿佛要剜出来似的。
noel10_001.dsf:445	noel10_001.dsf	445	narration		　――やめて！	——住手！
noel10_001.dsf:450	noel10_001.dsf	450	dialogue	vfnoel10_001noe006	「は、はぁ、はぁ、はぁ、はぁ……っ」	「哈、哈、哈、哈、哈……っ」
noel10_001.dsf:454	noel10_001.dsf	454	narration		　息ができない。	无法呼吸。
noel10_001.dsf:458	noel10_001.dsf	458	narration		　目が見えない。	看不见东西。
noel10_001.dsf:462	noel10_001.dsf	462	narration		　ただ感じるのは、目の前に立つ女の気配だけ。	唯一感受到的，只有站在前方的女人的气息。
noel10_001.dsf:466	noel10_001.dsf	466	narration		　両手を広げ、歩み寄る気配だけ。	只有张开双手、向自己步步走近的气息。
noel10_001.dsf:471	noel10_001.dsf	471	dialogue	vmnoel10_001aos000	「葵さま、離れてください！　この隙に仕留めるっ！」	「葵大人，请退后！趁现在干掉她！」
noel10_001.dsf:476	noel10_001.dsf	476	dialogue	vfnoel10_001aoi002	「やめなさい」	「住手。」
noel10_001.dsf:481	noel10_001.dsf	481	dialogue	vmnoel10_001aos001	「なぜ！？　エマノンの男が言っていたチャンスです！　今を逃したらまた起き上がるかもしれない！」	「为什么！？埃玛农的男人说过这是机会！要是错过了现在，她可能还会站起来的！」
noel10_001.dsf:486	noel10_001.dsf	486	dialogue	vfnoel10_001aoi003	「とにかくやめるのよ。葵の命令が聞けない？」	「总之住手。你不听葵的命令吗？」
noel10_001.dsf:491	noel10_001.dsf	491	dialogue	vmnoel10_001aos002	「葵さま！」	「葵大人！」
noel10_001.dsf:496	noel10_001.dsf	496	dialogue	vfnoel10_001aoi004	「銃を下ろせ！」	「把枪放下！」
noel10_001.dsf:500	noel10_001.dsf	500	narration		　視界は真っ黒に塗り潰されていた。	视野被涂抹得一片漆黑。
noel10_001.dsf:504	noel10_001.dsf	504	narration		　早く理理を追わねばいけないのに、全身は縛り付けられたように動けない。	明明必须快点追上理理，全身却像被绑住了一样无法动弹。
noel10_001.dsf:508	noel10_001.dsf	508	narration		　膝さえもついていられず、崩れ落ちる。	连跪都跪不住，瘫塌了下去。
noel10_001.dsf:512	noel10_001.dsf	512	narration		　だが、這うようにしてとにかく前へ。	但是，哪怕是用爬的也要总之向前。
noel10_001.dsf:516	noel10_001.dsf	516	narration		　前へ。	向前。
noel10_001.dsf:520	noel10_001.dsf	520	narration		　一歩でも。	哪怕是一步。
noel10_001.dsf:524	noel10_001.dsf	524	narration		　一ミリでも。	哪怕是一毫米。
noel10_001.dsf:528	noel10_001.dsf	528	narration		　理理の元へ。	去理理身边。
noel10_001.dsf:532	noel10_001.dsf	532	narration		　しかし。	然而。
noel10_001.dsf:537	noel10_001.dsf	537	dialogue	vfnoel10_001aoi005	「……止まりなさい。死神」	「……站住。死神。」
noel10_001.dsf:541	noel10_001.dsf	541	narration		　地面を掴んだ指の先に触れたのは、誰かの足首。	抓着地面的指尖所触碰到的，是谁的脚踝。
noel10_001.dsf:545	noel10_001.dsf	545	narration		　細いが、冷たくはない。	虽然纤细，但并不冰冷。
noel10_001.dsf:549	noel10_001.dsf	549	narration		　いやだ、どいて、と振り払う。	不要，让开，她挥手推开。
noel10_001.dsf:553	noel10_001.dsf	553	narration		　理理の元へ行かせて、と。	让我去理理那里，她想。
noel10_001.dsf:558	noel10_001.dsf	558	dialogue	vfnoel10_001aoi006	「……あんたに聞きたいことがあるわ。あんた……いつエマノンに入ったの」	「……我有事想问你。你……是什么时候加入埃玛农的？」
noel10_001.dsf:562	noel10_001.dsf	562	narration		　いつ？	什么时候？
noel10_001.dsf:566	noel10_001.dsf	566	narration		　知らない。	不知道。
noel10_001.dsf:570	noel10_001.dsf	570	narration		　そんなの覚えていない。	那种事根本不记得。
noel10_001.dsf:575	noel10_001.dsf	575	dialogue	vfnoel10_001aoi007	「……わからないの？」	「……不知道吗？」
noel10_001.dsf:579	noel10_001.dsf	579	narration		　わからない。	不知道。
noel10_001.dsf:583	noel10_001.dsf	583	narration		　わか、ら、な……	不、知、道……
noel10_001.dsf:588	noel10_001.dsf	588	dialogue	vfnoel10_001aoi008	「……『あのとき』、あんたは、どこへ行ってしまったの」	「……『那时候』，你到底去哪儿了？」
noel10_001.dsf:592	noel10_001.dsf	592	narration		　あのとき……？	那时候……？
noel10_001.dsf:596	noel10_001.dsf	596	narration		　ぞぞぞ、と肌が一気に冷える。	瞬间一阵恶寒，皮肤一下子变得冰凉。
noel10_001.dsf:600	noel10_001.dsf	600	narration		　震えが始まる。	颤抖开始了。
noel10_001.dsf:604	noel10_001.dsf	604	narration		　頭の中が真っ白になる。	脑海中一片空白。
noel10_001.dsf:608	noel10_001.dsf	608	narration		　いやだ。	不要。
noel10_001.dsf:612	noel10_001.dsf	612	narration		　やめて。	住手。
noel10_001.dsf:616	noel10_001.dsf	616	narration		　考えたくない。	不想去想。
noel10_001.dsf:620	noel10_001.dsf	620	narration		　こんなの見たくない。	不想看到这种东西。
noel10_001.dsf:624	noel10_001.dsf	624	narration		　今は理理、理理、理理のこと、それだけを――やめて！	现在只有理理、理理、理理的事，只要想这个——住手！
noel10_001.dsf:629	noel10_001.dsf	629	dialogue	vfnoel10_001noe007	「……なんで……だれ……なんで……なんで！？」	「……为什么……是谁……为什么……为什么！？」
noel10_001.dsf:642	noel10_001.dsf	642	narration		　塗り潰されたはずの目に映るのは、いつかの雨降りの空。	明明应该早已一片漆黑的眼睛里映出的，是不知何时的下雨天。
